"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","Should get complete feedback successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getCompleteFeedback_ShouldReturnCompleteFeedback_WhenIdExists"
"","5","Should get feedback by manager ID successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackByManagerId_ShouldReturnFeedbackList_WhenManagerExists"
"","3","Should update dimension successfully when dimension exists","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldUpdateDimension_WhenIdExists"
"","6","Should throw exception when feedback not found by ID","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackById_ShouldThrowException_WhenIdNotExists"
"","6","Should handle null feedback comments list gracefully","","Mon Jul 21 21:24:00 GMT 2025","passed","Mon Jul 21 21:24:00 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldHandleNullGracefully"
"","3","Should delete grading criteria successfully when grading criteria exists","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldDeleteGradingCriteria_WhenIdExists"
"","10","Should return empty list when no comments found by IDs","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnEmptyList_WhenNoIdsMatch"
"","6","Should create new feedback version with incremented version","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","createNewFeedbackVersion_ShouldIncrementVersion_WhenPreviousVersionExists"
"","3","Should return all grading criteria successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getAllGradingCriteria_ShouldReturnAllGradingCriteria"
"","4","Should return true when dimension exists","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","dimensionExists_ShouldReturnTrue_WhenIdExists"
"","4","Should throw exception when comment not found by ID","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldThrowException_WhenIdNotExists"
"","4","Should handle empty ID list gracefully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnEmptyList_WhenEmptyIdList"
"","6","Should update only provided fields","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldUpdateOnlyProvidedFields"
"","3","Should return dimension by ID successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldReturnDimension_WhenIdExists"
"","4","Should throw exception when updating non-existent comment","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldThrowException_WhenIdNotExists"
"","6","Should throw exception when updating non-existent grading criteria","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","updateGradingCriteria_ShouldThrowException_WhenIdNotExists"
"","8","Should get feedback by ID successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackById_ShouldReturnFeedback_WhenIdExists"
"","18","Should return empty list when no feedback comments exist","","Mon Jul 21 21:24:00 GMT 2025","passed","Mon Jul 21 21:24:00 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldReturnEmptyList_WhenNoCommentsExist"
"","3","Should return true when grading criteria exists","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","gradingCriteriaExists_ShouldReturnTrue_WhenIdExists"
"","3","Should delete dimension successfully when dimension exists","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","deleteDimension_ShouldDeleteDimension_WhenIdExists"
"","7","Should check feedback exists successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","feedbackExists_ShouldReturnTrue_WhenFeedbackExists"
"","3","Should not update when criteria name is null","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","updateGradingCriteria_ShouldNotUpdate_WhenCriteriaNameIsNull"
"","6","Should get feedback comments by feedback ID successfully","","Mon Jul 21 21:24:00 GMT 2025","passed","Mon Jul 21 21:24:00 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldReturnComments_WhenFeedbackExists"
"","3","Should return comments by IDs successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnComments_WhenIdsExist"
"","2375","Should create feedback comment successfully","","Mon Jul 21 21:23:58 GMT 2025","passed","Mon Jul 21 21:24:00 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","createFeedbackComment_ShouldCreateFeedbackComment_WhenValidDto"
"","3","Should return grading criteria by ID successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getGradingCriteriaById_ShouldReturnGradingCriteria_WhenIdExists"
"","10","Should return all comments successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getAllComments_ShouldReturnAllComments"
"","4","Should not update when comment title is null","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldNotUpdate_WhenCommentTitleIsNull"
"","4","Should delete comment successfully when comment exists","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","deleteComment_ShouldDeleteComment_WhenIdExists"
"","10","Should create complete feedback successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","createCompleteFeedback_ShouldCreateCompleteFeedback_WhenValidDto"
"","116","Should throw exception when deleting non-existent dimension","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","deleteDimension_ShouldThrowException_WhenIdNotExists"
"","3","Should create dimension successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","createDimension_ShouldCreateDimension_WhenValidDto"
"","3","Should return all dimensions successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnAllDimensions"
"","4","Should return comment by ID successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldReturnComment_WhenIdExists"
"","3","Should create grading criteria successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","createGradingCriteria_ShouldCreateGradingCriteria_WhenValidDto"
"","3","Should return empty list when no comments exist","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getAllComments_ShouldReturnEmptyList_WhenNoCommentsExist"
"","4","Should throw exception when deleting non-existent grading criteria","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldThrowException_WhenIdNotExists"
"","3","Should return false when comment does not exist","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","commentExists_ShouldReturnFalse_WhenIdNotExists"
"","3","Should throw exception when updating non-existent dimension","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldThrowException_WhenIdNotExists"
"","14","Should throw exception when comment not found","","Mon Jul 21 21:24:00 GMT 2025","passed","Mon Jul 21 21:24:00 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","createFeedbackComment_ShouldThrowException_WhenCommentNotExists"
"","4","Should create comment successfully","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","createComment_ShouldCreateComment_WhenValidDto"
"","5","Should return empty list when no dimensions exist","","Mon Jul 21 21:24:01 GMT 2025","passed","Mon Jul 21 21:24:01 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnEmptyList_WhenNoDimensionsExist"
