"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","Should return comments by IDs successfully","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnComments_WhenIdsExist"
"","4","Should return true when grading criteria exists","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","gradingCriteriaExists_ShouldReturnTrue_WhenIdExists"
"","6","Should get complete feedback successfully","","Fri Jul 25 11:04:45 GMT 2025","passed","Fri Jul 25 11:04:45 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getCompleteFeedback_ShouldReturnCompleteFeedback_WhenIdExists"
"","3","Should delete dimension successfully when dimension exists","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","deleteDimension_ShouldDeleteDimension_WhenIdExists"
"","15","Should handle null feedback comments list gracefully","","Fri Jul 25 11:04:44 GMT 2025","passed","Fri Jul 25 11:04:44 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldHandleNullGracefully"
"","3","Should create comment successfully","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","createComment_ShouldCreateComment_WhenValidDto"
"","4","Should return true when comment exists","","Fri Jul 25 11:04:45 GMT 2025","passed","Fri Jul 25 11:04:45 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","commentExists_ShouldReturnTrue_WhenIdExists"
"","4","Should not update when comment title is null","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldNotUpdate_WhenCommentTitleIsNull"
"","11","Should update only provided fields","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldUpdateOnlyProvidedFields"
"","4","Should not update when criteria name is null","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","updateGradingCriteria_ShouldNotUpdate_WhenCriteriaNameIsNull"
"","4","Should throw exception when dimension not found by ID","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldThrowException_WhenIdNotExists"
"","3","Should handle empty ID list gracefully","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnEmptyList_WhenEmptyIdList"
"","11","shouldThrowBadRequestIfUserSubmittedWithin30Days()","","Fri Jul 25 11:04:45 GMT 2025","passed","Fri Jul 25 11:04:45 GMT 2025","","com.talentradar.assessment_service.service.AssessmentServiceImplTest","com.talentradar.assessment_service.service.AssessmentServiceImplTest","shouldThrowBadRequestIfUserSubmittedWithin30Days"
"","4","Should return dimension by ID successfully","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldReturnDimension_WhenIdExists"
"","4","Should return false when comment does not exist","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","commentExists_ShouldReturnFalse_WhenIdNotExists"
"","4","Should delete comment successfully when comment exists","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","deleteComment_ShouldDeleteComment_WhenIdExists"
"","4","Should create grading criteria successfully","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","createGradingCriteria_ShouldCreateGradingCriteria_WhenValidDto"
"","29","Should return empty list when no feedback comments exist","","Fri Jul 25 11:04:44 GMT 2025","passed","Fri Jul 25 11:04:44 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldReturnEmptyList_WhenNoCommentsExist"
"","6","Should map feedback comment to DTO correctly","","Fri Jul 25 11:04:44 GMT 2025","passed","Fri Jul 25 11:04:44 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","mapToDto_ShouldMapCorrectly_WhenValidFeedbackComment"
"","4","Should return empty list when no comments exist","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getAllComments_ShouldReturnEmptyList_WhenNoCommentsExist"
"","5","Should return all dimensions successfully","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnAllDimensions"
"","4","Should throw exception when deleting non-existent comment","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","deleteComment_ShouldThrowException_WhenIdNotExists"
"","10","shouldCreateAssessmentSuccessfully()","","Fri Jul 25 11:04:45 GMT 2025","passed","Fri Jul 25 11:04:45 GMT 2025","","com.talentradar.assessment_service.service.AssessmentServiceImplTest","com.talentradar.assessment_service.service.AssessmentServiceImplTest","shouldCreateAssessmentSuccessfully"
"","13","Should get feedback by manager ID successfully","","Fri Jul 25 11:04:45 GMT 2025","passed","Fri Jul 25 11:04:45 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackByManagerId_ShouldReturnFeedbackList_WhenManagerExists"
"","6","Should throw exception when updating non-existent comment","","Fri Jul 25 11:04:46 GMT 2025","passed","Fri Jul 25 11:04:46 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldThrowException_WhenIdNotExists"
"","7","Should throw exception when feedback not found","","Fri Jul 25 11:04:44 GMT 2025","passed","Fri Jul 25 11:04:44 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","createFeedbackComment_ShouldThrowException_WhenFeedbackNotExists"
