"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","Should get feedback by manager ID successfully","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackByManagerId_ShouldReturnFeedbackList_WhenManagerExists"
"","10","Should get complete feedback successfully","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getCompleteFeedback_ShouldReturnCompleteFeedback_WhenIdExists"
"","3","Should create comment successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","createComment_ShouldCreateComment_WhenValidDto"
"","4","Should handle empty ID list gracefully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnEmptyList_WhenEmptyIdList"
"","3","Should throw exception when comment not found by ID","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldThrowException_WhenIdNotExists"
"","11","Should return true when comment exists","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","commentExists_ShouldReturnTrue_WhenIdExists"
"","6","Should update only provided fields","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldUpdateOnlyProvidedFields"
"","4","Should delete comment successfully when comment exists","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","deleteComment_ShouldDeleteComment_WhenIdExists"
"","3","Should throw exception when deleting non-existent grading criteria","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldThrowException_WhenIdNotExists"
"","3","Should return all grading criteria successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getAllGradingCriteria_ShouldReturnAllGradingCriteria"
"","3","Should return comment by ID successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldReturnComment_WhenIdExists"
"","3","Should create grading criteria successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","createGradingCriteria_ShouldCreateGradingCriteria_WhenValidDto"
"","17","Should throw exception when comment not found","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","createFeedbackComment_ShouldThrowException_WhenCommentNotExists"
"","3","Should not update when criteria name is null","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","updateGradingCriteria_ShouldNotUpdate_WhenCriteriaNameIsNull"
"","182","Should create first version when no previous feedback exists","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","createNewFeedbackVersion_ShouldCreateFirstVersion_WhenNoPreviousFeedbackExists"
"","5","Should return empty list when no grading criteria exist","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getAllGradingCriteria_ShouldReturnEmptyList_WhenNoGradingCriteriaExist"
"","11","Should check feedback exists successfully","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","feedbackExists_ShouldReturnTrue_WhenFeedbackExists"
"","9","Should get feedback by ID successfully","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackById_ShouldReturnFeedback_WhenIdExists"
"","3","Should return false when comment does not exist","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","commentExists_ShouldReturnFalse_WhenIdNotExists"
"","21","Should return empty list when no feedback comments exist","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldReturnEmptyList_WhenNoCommentsExist"
"","3","Should delete grading criteria successfully when grading criteria exists","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldDeleteGradingCriteria_WhenIdExists"
"","3","Should return comments by IDs successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnComments_WhenIdsExist"
"","3","Should return true when dimension exists","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","dimensionExists_ShouldReturnTrue_WhenIdExists"
"","8","Should create new feedback version with incremented version","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","createNewFeedbackVersion_ShouldIncrementVersion_WhenPreviousVersionExists"
"","4","Should not update when comment title is null","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldNotUpdate_WhenCommentTitleIsNull"
"","3","Should update comment successfully when comment exists","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldUpdateComment_WhenIdExists"
"","12","Should get feedback comments by feedback ID successfully","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldReturnComments_WhenFeedbackExists"
"","5","Should throw exception when feedback not found by ID","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackById_ShouldThrowException_WhenIdNotExists"
"","3","Should throw exception when updating non-existent dimension","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldThrowException_WhenIdNotExists"
"","3","Should create dimension successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","createDimension_ShouldCreateDimension_WhenValidDto"
"","4","Should throw exception when deleting non-existent comment","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","deleteComment_ShouldThrowException_WhenIdNotExists"
"","122","Should throw exception when deleting non-existent dimension","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","deleteDimension_ShouldThrowException_WhenIdNotExists"
"","6","Should return empty list when no comments exist","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getAllComments_ShouldReturnEmptyList_WhenNoCommentsExist"
"","3","Should return true when grading criteria exists","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","gradingCriteriaExists_ShouldReturnTrue_WhenIdExists"
"","3","Should throw exception when updating non-existent grading criteria","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","updateGradingCriteria_ShouldThrowException_WhenIdNotExists"
"","12","Should handle null feedback comments list gracefully","","Mon Jul 21 22:39:25 GMT 2025","passed","Mon Jul 21 22:39:25 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldHandleNullGracefully"
"","3","Should return empty list when no comments found by IDs","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnEmptyList_WhenNoIdsMatch"
"","3","Should return all dimensions successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnAllDimensions"
"","4","Should return empty list when no dimensions exist","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnEmptyList_WhenNoDimensionsExist"
"","3","Should return dimension by ID successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldReturnDimension_WhenIdExists"
"","4","Should update dimension successfully when dimension exists","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldUpdateDimension_WhenIdExists"
"","4","Should return grading criteria by ID successfully","","Mon Jul 21 22:39:26 GMT 2025","passed","Mon Jul 21 22:39:26 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getGradingCriteriaById_ShouldReturnGradingCriteria_WhenIdExists"
