"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15","Should map feedback comment to DTO correctly","","Tue Jul 22 09:37:13 GMT 2025","passed","Tue Jul 22 09:37:13 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","mapToDto_ShouldMapCorrectly_WhenValidFeedbackComment"
"","4","Should not update when criteria name is null","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","updateGradingCriteria_ShouldNotUpdate_WhenCriteriaNameIsNull"
"","12","Should create new feedback version with incremented version","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","createNewFeedbackVersion_ShouldIncrementVersion_WhenPreviousVersionExists"
"","12","Should return empty list when no comments exist","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getAllComments_ShouldReturnEmptyList_WhenNoCommentsExist"
"","188","Should create first version when no previous feedback exists","","Tue Jul 22 09:37:13 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","createNewFeedbackVersion_ShouldCreateFirstVersion_WhenNoPreviousFeedbackExists"
"","4","Should throw exception when updating non-existent dimension","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldThrowException_WhenIdNotExists"
"","10","Should throw exception when deleting non-existent comment","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","deleteComment_ShouldThrowException_WhenIdNotExists"
"","13","Should create comment successfully","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","createComment_ShouldCreateComment_WhenValidDto"
"","2832","Should create feedback comment successfully","","Tue Jul 22 09:37:10 GMT 2025","passed","Tue Jul 22 09:37:13 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","createFeedbackComment_ShouldCreateFeedbackComment_WhenValidDto"
"","2","Should throw exception when dimension not found by ID","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldThrowException_WhenIdNotExists"
"","13","Should return true when comment exists","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","commentExists_ShouldReturnTrue_WhenIdExists"
"","2","Should delete dimension successfully when dimension exists","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","deleteDimension_ShouldDeleteDimension_WhenIdExists"
"","12","Should throw exception when updating non-existent comment","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldThrowException_WhenIdNotExists"
"","3","Should return all dimensions successfully","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnAllDimensions"
"","4","Should update dimension successfully when dimension exists","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldUpdateDimension_WhenIdExists"
"","3","Should throw exception when grading criteria not found by ID","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getGradingCriteriaById_ShouldThrowException_WhenIdNotExists"
"","4","Should return empty list when no dimensions exist","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnEmptyList_WhenNoDimensionsExist"
"","3","Should create dimension successfully","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","createDimension_ShouldCreateDimension_WhenValidDto"
"","25","Should throw exception when comment not found","","Tue Jul 22 09:37:13 GMT 2025","passed","Tue Jul 22 09:37:13 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","createFeedbackComment_ShouldThrowException_WhenCommentNotExists"
"","161","Should update grading criteria successfully when grading criteria exists","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","updateGradingCriteria_ShouldUpdateGradingCriteria_WhenIdExists"
"","7","Should return comment by ID successfully","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldReturnComment_WhenIdExists"
"","7","Should throw exception when comment not found by ID","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldThrowException_WhenIdNotExists"
"","5","Should throw exception when updating non-existent grading criteria","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","updateGradingCriteria_ShouldThrowException_WhenIdNotExists"
"","12","Should get feedback comments by feedback ID successfully","","Tue Jul 22 09:37:13 GMT 2025","passed","Tue Jul 22 09:37:13 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldReturnComments_WhenFeedbackExists"
"","14","Should handle null feedback comments list gracefully","","Tue Jul 22 09:37:13 GMT 2025","passed","Tue Jul 22 09:37:13 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldHandleNullGracefully"
"","3","Should return empty list when no grading criteria exist","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getAllGradingCriteria_ShouldReturnEmptyList_WhenNoGradingCriteriaExist"
"","7","Should delete grading criteria successfully when grading criteria exists","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldDeleteGradingCriteria_WhenIdExists"
"","3","Should return dimension by ID successfully","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldReturnDimension_WhenIdExists"
"","3","Should return grading criteria by ID successfully","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getGradingCriteriaById_ShouldReturnGradingCriteria_WhenIdExists"
"","6","Should update only provided fields","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldUpdateOnlyProvidedFields"
"","6","Should delete comment successfully when comment exists","","Tue Jul 22 09:37:14 GMT 2025","passed","Tue Jul 22 09:37:14 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","deleteComment_ShouldDeleteComment_WhenIdExists"
