"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Should get complete feedback successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getCompleteFeedback_ShouldReturnCompleteFeedback_WhenIdExists"
"","4","Should update comment successfully when comment exists","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldUpdateComment_WhenIdExists"
"","3","Should create comment successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","createComment_ShouldCreateComment_WhenValidDto"
"","6","Should get feedback comments by feedback ID successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldReturnComments_WhenFeedbackExists"
"","3","Should throw exception when updating non-existent dimension","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldThrowException_WhenIdNotExists"
"","4","Should throw exception when deleting non-existent grading criteria","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldThrowException_WhenIdNotExists"
"","3","Should return comment by ID successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldReturnComment_WhenIdExists"
"","3","Should return comments by IDs successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentsByIds_ShouldReturnComments_WhenIdsExist"
"","5","Should check feedback exists successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","feedbackExists_ShouldReturnTrue_WhenFeedbackExists"
"","4","Should create grading criteria successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","createGradingCriteria_ShouldCreateGradingCriteria_WhenValidDto"
"","4","Should not update when comment title is null","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","updateComment_ShouldNotUpdate_WhenCommentTitleIsNull"
"","3","Should return dimension by ID successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldReturnDimension_WhenIdExists"
"","3","Should return grading criteria by ID successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getGradingCriteriaById_ShouldReturnGradingCriteria_WhenIdExists"
"","3","Should delete dimension successfully when dimension exists","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","deleteDimension_ShouldDeleteDimension_WhenIdExists"
"","158","Should create first version when no previous feedback exists","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","createNewFeedbackVersion_ShouldCreateFirstVersion_WhenNoPreviousFeedbackExists"
"","117","Should throw exception when deleting non-existent dimension","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","deleteDimension_ShouldThrowException_WhenIdNotExists"
"","5","Should return empty list when no dimensions exist","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnEmptyList_WhenNoDimensionsExist"
"","2","Should create dimension successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","createDimension_ShouldCreateDimension_WhenValidDto"
"","2","Should return all dimensions successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getAllDimensions_ShouldReturnAllDimensions"
"","4","Should get feedback by ID successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","getFeedbackById_ShouldReturnFeedback_WhenIdExists"
"","3","Should delete grading criteria successfully when grading criteria exists","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","deleteGradingCriteria_ShouldDeleteGradingCriteria_WhenIdExists"
"","10","Should create complete feedback successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackService Tests","com.talentradar.assessment_service.service.FeedbackServiceImplTest","createCompleteFeedback_ShouldCreateCompleteFeedback_WhenValidDto"
"","7","Should map feedback comment to DTO correctly","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","mapToDto_ShouldMapCorrectly_WhenValidFeedbackComment"
"","7","Should throw exception when feedback not found","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","createFeedbackComment_ShouldThrowException_WhenFeedbackNotExists"
"","8","Should handle null feedback comments list gracefully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","FeedbackCommentService Tests","com.talentradar.assessment_service.service.FeedbackCommentServiceImplTest","getFeedbackCommentsByFeedbackId_ShouldHandleNullGracefully"
"","3","Should update dimension successfully when dimension exists","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","updateDimension_ShouldUpdateDimension_WhenIdExists"
"","10","Should return true when comment exists","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","commentExists_ShouldReturnTrue_WhenIdExists"
"","3","Should return empty list when no grading criteria exist","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getAllGradingCriteria_ShouldReturnEmptyList_WhenNoGradingCriteriaExist"
"","6","Should return all grading criteria successfully","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","GradingCriteriaService Tests","com.talentradar.assessment_service.service.GradingCriteriaServiceImplTest","getAllGradingCriteria_ShouldReturnAllGradingCriteria"
"","2","Should throw exception when dimension not found by ID","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","DimensionDefinitionService Tests","com.talentradar.assessment_service.service.DimensionDefinitionServiceImplTest","getDimensionById_ShouldThrowException_WhenIdNotExists"
"","4","Should throw exception when comment not found by ID","","Mon Jul 21 22:37:08 GMT 2025","passed","Mon Jul 21 22:37:08 GMT 2025","","CommentService Tests","com.talentradar.assessment_service.service.CommentServiceImplTest","getCommentById_ShouldThrowException_WhenIdNotExists"
